role_id,role_name,domain_interest,required_skill_id,required_skill_name,skill_category,priority,minimum_level,step_order,prerequisite_skill_id
infrastructure_engineer,Infrastructure Engineer,cyber_security,kubernetes,Kubernetes,advanced,medium,advanced,9,docker
infrastructure_engineer,Infrastructure Engineer,cyber_security,gcp,GCP,advanced,medium,advanced,10,kubernetes
infrastructure_engineer,Infrastructure Engineer,cyber_security,ci_cd,CI/CD,advanced,medium,advanced,11,gcp
infrastructure_engineer,Infrastructure Engineer,cyber_security,linux,Linux,advanced,medium,advanced,12,ci_cd
infrastructure_engineer,Infrastructure Engineer,cyber_security,aws,AWS,advanced,medium,advanced,13,linux
infrastructure_engineer,Infrastructure Engineer,devops,javascript,JavaScript,fundamental,high,basic,1,
infrastructure_engineer,Infrastructure Engineer,devops,python,Python,fundamental,high,basic,2,javascript
infrastructure_engineer,Infrastructure Engineer,devops,excel,Excel,fundamental,high,basic,3,python
infrastructure_engineer,Infrastructure Engineer,devops,problem_solving,Problem Solving,fundamental,medium,basic,4,excel
infrastructure_engineer,Infrastructure Engineer,devops,git,Git,fundamental,medium,basic,5,problem_solving
infrastructure_engineer,Infrastructure Engineer,devops,typescript,TypeScript,core,medium,intermediate,6,git
infrastructure_engineer,Infrastructure Engineer,devops,node_js,Node.js,core,medium,intermediate,7,typescript
infrastructure_engineer,Infrastructure Engineer,devops,docker,Docker,advanced,medium,advanced,8,node_js
infrastructure_engineer,Infrastructure Engineer,devops,kubernetes,Kubernetes,advanced,medium,advanced,9,docker
infrastructure_engineer,Infrastructure Engineer,devops,gcp,GCP,advanced,medium,advanced,10,kubernetes
infrastructure_engineer,Infrastructure Engineer,devops,ci_cd,CI/CD,advanced,medium,advanced,11,gcp
infrastructure_engineer,Infrastructure Engineer,devops,linux,Linux,advanced,medium,advanced,12,ci_cd
infrastructure_engineer,Infrastructure Engineer,devops,aws,AWS,advanced,medium,advanced,13,linux
integrated_pest_management_associate_scientist,Integrated Pest Management Associate Scientist,data_science,problem_solving,Problem Solving,fundamental,high,basic,1,
integrated_pest_management_associate_scientist,Integrated Pest Management Associate Scientist,data_science,typescript,TypeScript,core,high,intermediate,2,problem_solving
interior_designer,Interior Designer,ui_ux,javascript,JavaScript,fundamental,high,basic,1,
interior_designer,Interior Designer,ui_ux,excel,Excel,fundamental,high,basic,2,javascript
interior_designer,Interior Designer,ui_ux,typescript,TypeScript,core,high,intermediate,3,excel
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,html,HTML,fundamental,high,basic,1,
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,javascript,JavaScript,fundamental,high,basic,2,html
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,sql,SQL,fundamental,high,basic,3,javascript
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,git,Git,fundamental,medium,basic,4,sql
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,css,CSS,fundamental,medium,basic,5,git
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,typescript,TypeScript,core,medium,intermediate,6,css
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,vue_js,Vue.js,core,medium,intermediate,7,typescript
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,_net,.NET,core,medium,intermediate,8,vue_js
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,rest_api,REST API,core,medium,intermediate,9,_net
intermediate_asp_net_core_developer,Intermediate ASP.NET Core Developer,web_development,machine_learning,Machine Learning,core,medium,intermediate,10,rest_api
intern_data_engineer,Intern Data Engineer,ai_ml,python,Python,fundamental,high,basic,1,
intern_data_engineer,Intern Data Engineer,ai_ml,typescript,TypeScript,core,high,intermediate,2,python
intern_data_engineer,Intern Data Engineer,ai_ml,machine_learning,Machine Learning,core,high,intermediate,3,typescript
intern_data_engineer,Intern Data Engineer,ai_ml,docker,Docker,advanced,medium,advanced,4,machine_learning
intern_data_engineer,Intern Data Engineer,ai_ml,tensorflow,TensorFlow,advanced,medium,advanced,5,docker
intern_data_engineer,Intern Data Engineer,ai_ml,aws,AWS,advanced,medium,advanced,6,tensorflow
intern__gip____product_management___product_design,Intern [GIP] - Product Management & Product Design,ui_ux,excel,Excel,fundamental,high,basic,1,
intern__gip____product_management___product_design,Intern [GIP] - Product Management & Product Design,ui_ux,prototyping,Prototyping,core,high,intermediate,2,excel
intern__gip____product_management___product_design,Intern [GIP] - Product Management & Product Design,ui_ux,typescript,TypeScript,core,high,intermediate,3,prototyping
intern__gip____product_management___product_design,Intern [GIP] - Product Management & Product Design,ui_ux,figma,Figma,core,medium,intermediate,4,typescript
intern__gip____research___data_analytics,Intern [GIP] - Research & Data Analytics,data_science,sql,SQL,fundamental,high,basic,1,
intern__gip____research___data_analytics,Intern [GIP] - Research & Data Analytics,data_science,excel,Excel,fundamental,high,basic,2,sql
intern__gip____research___data_analytics,Intern [GIP] - Research & Data Analytics,data_science,typescript,TypeScript,core,high,intermediate,3,excel
internal_audit_it_supervisor,Internal Audit IT Supervisor,cyber_security,typescript,TypeScript,core,high,intermediate,1,
internal_audit_it_supervisor,Internal Audit IT Supervisor,cyber_security,cybersecurity,Cybersecurity,advanced,high,advanced,2,typescript
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,html,HTML,fundamental,high,basic,1,
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,javascript,JavaScript,fundamental,high,basic,2,html
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,css,CSS,fundamental,high,basic,3,javascript
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,typescript,TypeScript,core,medium,intermediate,4,css
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,ui_ux,UI/UX,core,medium,intermediate,5,typescript
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,node_js,Node.js,core,medium,intermediate,6,ui_ux
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,rest_api,REST API,core,medium,intermediate,7,node_js
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,react_js,React.js,core,medium,intermediate,8,rest_api
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,machine_learning,Machine Learning,core,medium,intermediate,9,react_js
internal_product_engineer___full_stack_developer,Internal Product Engineer / Full Stack Developer,web_development,next_js,Next.js,core,medium,intermediate,10,machine_learning
interns__data_analyst_intern__digital_media_intern__it_intern_,"Interns (Data Analyst Intern, Digital Media Intern, IT Intern)",data_science,excel,Excel,fundamental,high,basic,1,
interns__data_analyst_intern__digital_media_intern__it_intern_,"Interns (Data Analyst Intern, Digital Media Intern, IT Intern)",data_science,typescript,TypeScript,core,high,intermediate,2,excel
java_developer_expert__it_audit___regulatory_compliance_,JAVA Developer Expert (IT Audit & Regulatory Compliance),web_development,java,Java,fundamental,high,basic,1,
java_developer_expert__it_audit___regulatory_compliance_,JAVA Developer Expert (IT Audit & Regulatory Compliance),web_development,sql,SQL,fundamental,high,basic,2,java
java_developer_expert__it_audit___regulatory_compliance_,JAVA Developer Expert (IT Audit & Regulatory Compliance),web_development,r,R,fundamental,high,basic,3,sql
java_developer_expert__it_audit___regulatory_compliance_,JAVA Developer Expert (IT Audit & Regulatory Compliance),web_development,typescript,TypeScript,core,medium,intermediate,4,r
java_developer_expert__it_audit___regulatory_compliance_,JAVA Developer Expert (IT Audit & Regulatory Compliance),web_development,microservices,Microservices,advanced,medium,advanced,5,typescript
java_developer_expert__it_audit___regulatory_compliance_,JAVA Developer Expert (IT Audit & Regulatory Compliance),web_development,cybersecurity,Cybersecurity,advanced,medium,advanced,6,microservices
junior_ai_engineer,JUNIOR AI ENGINEER,ai_ml,python,Python,fundamental,high,basic,1,
junior_ai_engineer,JUNIOR AI ENGINEER,ai_ml,scikit_learn,Scikit-Learn,core,high,intermediate,2,python
junior_ai_engineer,JUNIOR AI ENGINEER,ai_ml,machine_learning,Machine Learning,core,high,intermediate,3,scikit_learn
junior_ai_engineer,JUNIOR AI ENGINEER,ai_ml,tensorflow,TensorFlow,advanced,medium,advanced,4,machine_learning
junior_ai_engineer,JUNIOR AI ENGINEER,ai_ml,deep_learning,Deep Learning,advanced,medium,advanced,5,tensorflow
junior_ai_engineer,JUNIOR AI ENGINEER,ai_ml,pytorch,PyTorch,advanced,medium,advanced,6,deep_learning
junior_data_analyst,JUNIOR DATA ANALYST,ai_ml,python,Python,fundamental,high,basic,1,
junior_data_analyst,JUNIOR DATA ANALYST,ai_ml,excel,Excel,fundamental,high,basic,2,python
junior_data_analyst,JUNIOR DATA ANALYST,ai_ml,sql,SQL,fundamental,high,basic,3,excel
junior_data_analyst,JUNIOR DATA ANALYST,ai_ml,r,R,fundamental,medium,basic,4,sql
junior_data_analyst,JUNIOR DATA ANALYST,ai_ml,tableau,Tableau,core,medium,intermediate,5,r
junior_data_analyst,JUNIOR DATA ANALYST,ai_ml,power_bi,Power BI,core,medium,intermediate,6,tableau
java_developer,Java Developer,devops,java,Java,fundamental,high,basic,1,
java_developer,Java Developer,devops,excel,Excel,fundamental,high,basic,2,java
java_developer,Java Developer,devops,typescript,TypeScript,core,high,intermediate,3,excel
java_developer,Java Developer,devops,ui_ux,UI/UX,core,medium,intermediate,4,typescript
java_developer,Java Developer,devops,bootstrap,Bootstrap,core,medium,intermediate,5,ui_ux
java_developer,Java Developer,devops,postgresql,PostgreSQL,core,medium,intermediate,6,bootstrap
java_developer,Java Developer,devops,react_js,React.js,core,medium,intermediate,7,postgresql
java_developer,Java Developer,devops,spring_boot,Spring Boot,core,medium,intermediate,8,react_js
java_developer,Java Developer,devops,aws,AWS,advanced,medium,advanced,9,spring_boot
java_developer,Java Developer,web_development,java,Java,fundamental,high,basic,1,
java_developer,Java Developer,web_development,excel,Excel,fundamental,high,basic,2,java
java_developer,Java Developer,web_development,problem_solving,Problem Solving,fundamental,high,basic,3,excel
java_developer,Java Developer,web_development,javascript,JavaScript,fundamental,medium,basic,4,problem_solving
java_developer,Java Developer,web_development,agile_scrum,Agile/Scrum,fundamental,medium,basic,5,javascript
java_developer,Java Developer,web_development,typescript,TypeScript,core,medium,intermediate,6,agile_scrum
java_developer,Java Developer,web_development,ui_ux,UI/UX,core,medium,intermediate,7,typescript
java_developer,Java Developer,web_development,bootstrap,Bootstrap,core,medium,intermediate,8,ui_ux
java_developer,Java Developer,web_development,postgresql,PostgreSQL,core,medium,intermediate,9,bootstrap
java_developer,Java Developer,web_development,rest_api,REST API,core,medium,intermediate,10,postgresql
java_developer,Java Developer,web_development,react_js,React.js,core,medium,intermediate,11,rest_api
java_developer,Java Developer,web_development,spring_boot,Spring Boot,core,medium,intermediate,12,react_js
java_developer,Java Developer,web_development,microservices,Microservices,advanced,medium,advanced,13,spring_boot
java_developer,Java Developer,web_development,aws,AWS,advanced,medium,advanced,14,microservices
java_developer___wfo___jakarta__id__571237_,Java Developer - WFO - Jakarta (ID: 571237),web_development,java,Java,fundamental,high,basic,1,
java_developer___wfo___jakarta__id__571237_,Java Developer - WFO - Jakarta (ID: 571237),web_development,typescript,TypeScript,core,high,intermediate,2,java
java_spring_boot_developer,Java Spring Boot Developer,web_development,java,Java,fundamental,high,basic,1,
java_spring_boot_developer,Java Spring Boot Developer,web_development,agile_scrum,Agile/Scrum,fundamental,high,basic,2,java
java_spring_boot_developer,Java Spring Boot Developer,web_development,git,Git,fundamental,high,basic,3,agile_scrum
java_spring_boot_developer,Java Spring Boot Developer,web_development,typescript,TypeScript,core,medium,intermediate,4,git
java_spring_boot_developer,Java Spring Boot Developer,web_development,ui_ux,UI/UX,core,medium,intermediate,5,typescript
java_spring_boot_developer,Java Spring Boot Developer,web_development,postgresql,PostgreSQL,core,medium,intermediate,6,ui_ux
java_spring_boot_developer,Java Spring Boot Developer,web_development,rest_api,REST API,core,medium,intermediate,7,postgresql
java_spring_boot_developer,Java Spring Boot Developer,web_development,spring_boot,Spring Boot,core,medium,intermediate,8,rest_api
java_full_stack_developer,Java/Full-Stack Developer,web_development,java,Java,fundamental,high,basic,1,
java_full_stack_developer,Java/Full-Stack Developer,web_development,javascript,JavaScript,fundamental,high,basic,2,java
