question_id,domain_interest,target_role,current_level,blocker_type,question,answer_type,options,purpose,priority
Q_CYBE_0662,cyber_security,soc_analyst,intermediate,no_portfolio,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_662,high
Q_UI_U_0663,ui_ux,ui_ux_designer,advanced,no_portfolio,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_portfolio pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_663,high
Q_AI_M_0664,ai_ml,machine_learning_engineer,intermediate,no_starting_point,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_starting_point pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_664,high
Q_DATA_0665,data_science,data_analyst,beginner,no_portfolio,Pertanyaan untuk data_analyst level beginner mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_665,high
Q_DATA_0666,data_science,data_analyst,basic,no_foundation,Pertanyaan untuk data_analyst level basic mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_666,high
Q_UI_U_0667,ui_ux,ui_ux_designer,beginner,no_foundation,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_foundation pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_667,high
Q_CYBE_0668,cyber_security,soc_analyst,intermediate,no_starting_point,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_starting_point pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_668,high
Q_UI_U_0669,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_669,high
Q_CYBE_0670,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_670,high
Q_WEB__0671,web_development,frontend_developer,advanced,no_foundation,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_foundation pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_671,high
Q_UI_U_0672,ui_ux,ui_ux_designer,beginner,no_starting_point,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker no_starting_point pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_672,high
Q_UI_U_0673,ui_ux,ui_ux_designer,basic,no_portfolio,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_portfolio pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_673,high
Q_UI_U_0674,ui_ux,ui_ux_designer,beginner,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level beginner mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_674,high
Q_AI_M_0675,ai_ml,machine_learning_engineer,beginner,no_foundation,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_foundation pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_675,high
Q_AI_M_0676,ai_ml,machine_learning_engineer,beginner,no_foundation,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_676,high
Q_UI_U_0677,ui_ux,ui_ux_designer,advanced,no_foundation,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_foundation pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_677,high
Q_CYBE_0678,cyber_security,soc_analyst,intermediate,no_foundation,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_foundation pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_678,high
Q_WEB__0679,web_development,frontend_developer,advanced,no_starting_point,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_starting_point pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_679,high
Q_AI_M_0680,ai_ml,machine_learning_engineer,basic,no_portfolio,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_680,high
Q_DATA_0681,data_science,data_analyst,basic,no_foundation,Pertanyaan untuk data_analyst level basic mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_681,high
Q_CYBE_0682,cyber_security,soc_analyst,beginner,skill_gap_confusion,Pertanyaan untuk soc_analyst level beginner mengenai blocker skill_gap_confusion pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_682,high
Q_AI_M_0683,ai_ml,machine_learning_engineer,intermediate,no_foundation,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_foundation pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_683,high
Q_WEB__0684,web_development,frontend_developer,beginner,skill_gap_confusion,Pertanyaan untuk frontend_developer level beginner mengenai blocker skill_gap_confusion pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_684,high
Q_AI_M_0685,ai_ml,machine_learning_engineer,beginner,no_starting_point,Pertanyaan untuk machine_learning_engineer level beginner mengenai blocker no_starting_point pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_685,high
Q_WEB__0686,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_686,high
Q_DATA_0687,data_science,data_analyst,beginner,no_starting_point,Pertanyaan untuk data_analyst level beginner mengenai blocker no_starting_point pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_687,high
Q_WEB__0688,web_development,frontend_developer,basic,no_starting_point,Pertanyaan untuk frontend_developer level basic mengenai blocker no_starting_point pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_688,high
Q_DATA_0689,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_689,high
Q_DATA_0690,data_science,data_analyst,beginner,no_starting_point,Pertanyaan untuk data_analyst level beginner mengenai blocker no_starting_point pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_690,high
Q_WEB__0691,web_development,frontend_developer,advanced,no_starting_point,Pertanyaan untuk frontend_developer level advanced mengenai blocker no_starting_point pada skill html_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_691,high
Q_AI_M_0692,ai_ml,machine_learning_engineer,intermediate,no_portfolio,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_692,high
Q_UI_U_0693,ui_ux,ui_ux_designer,intermediate,no_foundation,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker no_foundation pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_693,high
Q_AI_M_0694,ai_ml,machine_learning_engineer,intermediate,no_starting_point,Pertanyaan untuk machine_learning_engineer level intermediate mengenai blocker no_starting_point pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_694,high
Q_AI_M_0695,ai_ml,machine_learning_engineer,advanced,skill_gap_confusion,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker skill_gap_confusion pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_695,high
Q_AI_M_0696,ai_ml,machine_learning_engineer,advanced,no_foundation,Pertanyaan untuk machine_learning_engineer level advanced mengenai blocker no_foundation pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_696,high
Q_CYBE_0697,cyber_security,soc_analyst,beginner,no_starting_point,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_starting_point pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_697,high
Q_UI_U_0698,ui_ux,ui_ux_designer,advanced,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_698,high
Q_UI_U_0699,ui_ux,ui_ux_designer,basic,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level basic mengenai blocker skill_gap_confusion pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_699,high
Q_CYBE_0700,cyber_security,soc_analyst,advanced,no_foundation,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_foundation pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_700,high
Q_DATA_0701,data_science,data_analyst,beginner,no_portfolio,Pertanyaan untuk data_analyst level beginner mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_701,high
Q_UI_U_0702,ui_ux,ui_ux_designer,advanced,no_foundation,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker no_foundation pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_702,high
Q_DATA_0703,data_science,data_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk data_analyst level intermediate mengenai blocker skill_gap_confusion pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_703,high
Q_CYBE_0704,cyber_security,soc_analyst,advanced,no_portfolio,Pertanyaan untuk soc_analyst level advanced mengenai blocker no_portfolio pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_704,high
Q_AI_M_0705,ai_ml,machine_learning_engineer,basic,no_foundation,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_foundation pada skill model_training?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_705,high
Q_WEB__0706,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_706,high
Q_AI_M_0707,ai_ml,machine_learning_engineer,basic,no_foundation,Pertanyaan untuk machine_learning_engineer level basic mengenai blocker no_foundation pada skill mlops?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ai_ml_707,high
Q_CYBE_0708,cyber_security,soc_analyst,basic,no_foundation,Pertanyaan untuk soc_analyst level basic mengenai blocker no_foundation pada skill log_analysis?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_708,high
Q_DATA_0709,data_science,data_analyst,beginner,no_portfolio,Pertanyaan untuk data_analyst level beginner mengenai blocker no_portfolio pada skill python_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_709,high
Q_CYBE_0710,cyber_security,soc_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk soc_analyst level intermediate mengenai blocker skill_gap_confusion pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_710,high
Q_DATA_0711,data_science,data_analyst,beginner,no_portfolio,Pertanyaan untuk data_analyst level beginner mengenai blocker no_portfolio pada skill sql_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_711,high
Q_CYBE_0712,cyber_security,soc_analyst,beginner,no_portfolio,Pertanyaan untuk soc_analyst level beginner mengenai blocker no_portfolio pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_712,high
Q_DATA_0713,data_science,data_analyst,beginner,no_foundation,Pertanyaan untuk data_analyst level beginner mengenai blocker no_foundation pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_713,high
Q_DATA_0714,data_science,data_analyst,intermediate,no_foundation,Pertanyaan untuk data_analyst level intermediate mengenai blocker no_foundation pada skill spreadsheet_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_data_science_714,high
Q_UI_U_0715,ui_ux,ui_ux_designer,basic,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level basic mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_715,high
Q_UI_U_0716,ui_ux,ui_ux_designer,basic,no_foundation,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_foundation pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_716,high
Q_WEB__0717,web_development,frontend_developer,intermediate,no_foundation,Pertanyaan untuk frontend_developer level intermediate mengenai blocker no_foundation pada skill css_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_717,high
Q_CYBE_0718,cyber_security,soc_analyst,intermediate,no_portfolio,Pertanyaan untuk soc_analyst level intermediate mengenai blocker no_portfolio pada skill networking_fundamental?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_718,high
Q_UI_U_0719,ui_ux,ui_ux_designer,basic,no_foundation,Pertanyaan untuk ui_ux_designer level basic mengenai blocker no_foundation pada skill ui_principles?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_719,high
Q_WEB__0720,web_development,frontend_developer,beginner,no_portfolio,Pertanyaan untuk frontend_developer level beginner mengenai blocker no_portfolio pada skill javascript_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_web_development_720,high
Q_CYBE_0721,cyber_security,soc_analyst,advanced,skill_gap_confusion,Pertanyaan untuk soc_analyst level advanced mengenai blocker skill_gap_confusion pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_721,high
Q_UI_U_0722,ui_ux,ui_ux_designer,intermediate,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level intermediate mengenai blocker skill_gap_confusion pada skill figma?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_722,high
Q_CYBE_0723,cyber_security,soc_analyst,intermediate,skill_gap_confusion,Pertanyaan untuk soc_analyst level intermediate mengenai blocker skill_gap_confusion pada skill linux_basic?,single_choice,belum_paham|paham_dasar|cukup_paham,val_cyber_security_723,high
Q_UI_U_0724,ui_ux,ui_ux_designer,advanced,skill_gap_confusion,Pertanyaan untuk ui_ux_designer level advanced mengenai blocker skill_gap_confusion pada skill wireframing?,single_choice,belum_paham|paham_dasar|cukup_paham,val_ui_ux_724,high
